"Time","mmgs"
9.126,1.24969
9.132,1.25061
9.138,1.23016
9.144,1.21887
9.15,1.22833
9.156,1.21582
9.162,1.23993
9.168,1.23169
9.174,1.21033
9.18,1.21429
9.186,1.23474
9.192,1.23871
9.198,1.21826
9.204,1.21368
9.21,1.2207
9.216,1.25061
9.222,1.22253
9.228,1.22833
9.234,1.21582
9.24,1.20728
9.246,1.2262
9.252,1.23047
9.258,1.21521
9.264,1.21399
9.27,1.22803
9.276,1.23749
9.282,1.22955
9.288,1.21979
9.294,1.21094
9.3,1.23474
9.306,1.24542
9.312,1.2381
9.318,1.2323
9.324,1.2146
9.33,1.22589
9.336,1.23199
9.342,1.22009
9.348,1.22772
9.354,1.22498
9.36,1.23169
9.366,1.22253
9.372,1.22375
9.378,1.21857
9.384,1.22467
9.39,1.25275
9.396,1.25641
9.402,1.20789
9.408,1.21735
9.414,1.2262
9.42,1.22345
9.426,1.22894
9.432,1.23932
9.438,1.23932
9.444,1.22345
9.45,1.22253
9.456,1.2326
9.462,1.21857
9.468,1.22223
9.474,1.22894
9.48,1.24695
9.486,1.23474
9.492,1.22345
9.498,1.21857
9.504,1.21033
9.51,1.22223
9.516,1.23535
9.522,1.23291
9.528,1.2326
9.534,1.23108
9.54,1.21796
9.546,1.21979
9.552,1.23505
9.558,1.24084
9.564,1.21582
9.57,1.22528
9.576,1.23322
9.582,1.2207
9.588,1.2207
9.594,1.21765
9.6,1.23016
9.606,1.24634
9.612,1.23383
9.618,1.22589
9.624,1.21918
9.63,1.21246
9.636,1.22345
9.642,1.24176
9.648,1.24725
9.654,1.23199
9.66,1.2326
9.666,1.22253
9.672,1.22894
9.678,1.23016
9.684,1.22406
9.69,1.22284
9.696,1.24573
9.702,1.23413
9.708,1.21948
9.714,1.2149
9.72,1.21338
9.726,1.23108
9.732,1.25244
9.738,1.25397
9.744,1.24329
9.75,1.20239
9.756,1.21155
9.762,1.23199
9.768,1.24054
9.774,1.23199
9.78,1.23138
9.786,1.23413
9.792,1.2326
9.798,1.2204
9.804,1.21704
9.81,1.21613
9.816,1.23596
9.822,1.24298
9.828,1.25
9.834,1.23291
9.84,1.21613
9.846,1.22711
9.852,1.23077
9.858,1.24054
9.864,1.24298
9.87,1.22162
