"Time","mmgs"
8.862,1.23291
8.868,1.24603
8.874,1.22406
8.88,1.21185
8.886,1.22253
8.892,1.22894
8.898,1.22681
8.904,1.24054
8.91,1.24725
8.916,1.24512
8.922,1.25092
8.928,1.21155
8.934,1.20667
8.94,1.19995
8.946,1.23413
8.952,1.2207
8.958,1.2381
8.964,1.22986
8.97,1.19995
8.976,1.2439
8.982,1.2326
8.988,1.20728
8.994,1.27075
9,1.22864
9.006,1.22253
9.012,1.17981
9.018,1.24176
9.024,1.23077
9.03,1.22864
9.036,1.23474
9.042,1.22559
9.048,1.21368
9.054,1.22192
9.06,1.25366
9.066,1.24176
9.072,1.25214
9.078,1.24298
9.084,1.21368
9.09,1.23352
9.096,1.22894
9.102,1.25519
9.108,1.25732
9.114,1.25702
9.12,1.23016
9.126,1.19476
9.132,1.19415
9.138,1.16272
9.144,1.26984
9.15,1.22406
9.156,1.25519
9.162,1.28296
9.168,1.49933
9.174,1.2265
9.18,1.03455
9.186,0.931702
9.192,1.12793
9.198,1.12274
9.204,1.39618
9.21,1.37177
9.216,1.27533
9.222,1.27716
9.228,1.2027
9.234,2.34985
9.24,1.474
9.246,1.58447
9.252,2.42401
9.258,0.859375
9.264,2.10815
9.27,2.43713
9.276,1.20026
9.282,0.104675
9.288,0.0149536
9.294,0.827637
9.3,0.757446
9.306,1.30737
9.312,1.62933
9.318,2.25037
9.324,2.44202
9.33,2.44812
9.336,2.44873
9.342,2.42859
9.348,2.44781
9.354,1.49536
9.36,1.58997
9.366,1.40656
9.372,1.09711
9.378,0.818787
9.384,0.771179
9.39,0.858459
9.396,0.858459
9.402,1.35498
9.408,1.61285
9.414,2.23694
9.42,2.44202
9.426,2.44843
9.432,2.44843
9.438,2.44873
9.444,1.32874
9.45,0.996399
9.456,1.02509
9.462,0.913086
9.468,0.848999
9.474,0.948181
9.48,1.15997
9.486,1.25214
9.492,1.24725
9.498,1.29089
9.504,1.36688
9.51,1.37054
9.516,1.35162
9.522,1.3446
9.528,1.3089
9.534,1.24695
9.54,1.21735
9.546,1.22955
9.552,1.18073
9.558,1.2085
9.564,1.26007
9.57,1.26495
9.576,1.22253
9.582,1.20728
9.588,1.23016
9.594,1.24115
9.6,1.25763
9.606,1.11969
9.612,0.894165
9.618,0.949402
9.624,1.16577
9.63,1.43768
9.636,1.3504
9.642,1.18011
9.648,1.14532
9.654,1.24329
9.66,1.14655
9.666,1.38947
9.672,1.3678
9.678,1.474
9.684,1.65619
9.69,1.14471
9.696,1.03302
9.702,1.21918
9.708,1.31805
9.714,0.966797
9.72,1.38824
9.726,1.09283
9.732,0.822754
9.738,0.65094
9.744,1.42212
9.75,1.71326
9.756,2.42828
9.762,1.1203
